Date,Home Odds,Vis Odds,Home,Visitor,Home PTS,Vis PTS,Home Points Dif,Home Win
2012-10-28,1.68,2.27,Detroit Tigers,San Francisco Giants,3.0,4.0,-1.0,False
2012-10-27,1.64,2.35,Detroit Tigers,San Francisco Giants,0.0,2.0,-2.0,False
2012-10-25,2.04,1.82,San Francisco Giants,Detroit Tigers,2.0,0.0,2.0,True
2012-10-24,2.52,1.57,San Francisco Giants,Detroit Tigers,8.0,3.0,5.0,True
2012-10-22,1.74,2.18,San Francisco Giants,St.Louis Cardinals,9.0,0.0,9.0,True
2012-10-21,1.77,2.12,San Francisco Giants,St.Louis Cardinals,6.0,1.0,5.0,True
2012-10-19,1.63,2.38,St.Louis Cardinals,San Francisco Giants,0.0,5.0,-5.0,False
2012-10-18,1.73,2.18,St.Louis Cardinals,San Francisco Giants,8.0,3.0,5.0,True
2012-10-18,2.02,1.83,Detroit Tigers,New York Yankees,8.0,1.0,7.0,True
2012-10-17,1.8,2.07,St.Louis Cardinals,San Francisco Giants,3.0,1.0,2.0,True
2012-10-16,1.54,2.58,Detroit Tigers,New York Yankees,2.0,1.0,1.0,True
2012-10-15,1.86,1.99,San Francisco Giants,St.Louis Cardinals,7.0,1.0,6.0,True
2012-10-14,1.81,2.06,San Francisco Giants,St.Louis Cardinals,4.0,6.0,-2.0,False
2012-10-14,1.71,2.22,New York Yankees,Detroit Tigers,0.0,3.0,-3.0,False
2012-10-13,1.76,2.19,New York Yankees,Detroit Tigers,4.0,6.0,-2.0,False
2012-10-12,1.78,2.11,Washington Nationals,St.Louis Cardinals,7.0,9.0,-2.0,False
2012-10-12,1.49,2.77,New York Yankees,Baltimore Orioles,3.0,1.0,2.0,True
2012-10-11,2.16,1.74,Oakland Athletics,Detroit Tigers,0.0,6.0,-6.0,False
2012-10-11,1.58,2.47,New York Yankees,Baltimore Orioles,1.0,2.0,-1.0,False
2012-10-11,1.93,1.92,Washington Nationals,St.Louis Cardinals,2.0,1.0,1.0,True
2012-10-11,1.78,2.11,Cincinnati Reds,San Francisco Giants,4.0,6.0,-2.0,False
2012-10-10,1.92,1.95,Oakland Athletics,Detroit Tigers,4.0,3.0,1.0,True
2012-10-10,1.54,2.6,New York Yankees,Baltimore Orioles,3.0,2.0,1.0,True
2012-10-10,1.66,2.34,Cincinnati Reds,San Francisco Giants,3.0,8.0,-5.0,False
2012-10-10,1.88,1.97,Washington Nationals,St.Louis Cardinals,0.0,8.0,-8.0,False
2012-10-09,1.73,2.19,Oakland Athletics,Detroit Tigers,2.0,0.0,2.0,True
2012-10-09,1.68,2.27,Cincinnati Reds,San Francisco Giants,1.0,2.0,-1.0,False
2012-10-08,2.16,1.75,Baltimore Orioles,New York Yankees,3.0,2.0,1.0,True
2012-10-08,1.92,1.92,St.Louis Cardinals,Washington Nationals,12.0,4.0,8.0,True
2012-10-07,1.67,2.29,San Francisco Giants,Cincinnati Reds,0.0,9.0,-9.0,False
