Date,Home Odds,Vis Odds,Home,Visitor,Home PTS,Vis PTS,Home Points Dif,Home Win
2011-09-24,2.04,1.81,Pittsburgh Pirates,Cincinnati Reds,4.0,3.0,1.0,True
2011-09-24,2.23,1.7,New York Yankees,Boston Red Sox,9.0,1.0,8.0,True
2011-09-24,2.0,1.86,Texas Rangers,Seattle Mariners,7.0,3.0,4.0,True
2011-09-24,2.24,1.69,New York Mets,Philadelphia Phillies,2.0,1.0,1.0,True
2011-09-24,1.49,2.73,St.Louis Cardinals,Chicago Cubs,2.0,1.0,1.0,True
2011-09-24,1.65,2.34,Cleveland Indians,Minnesota Twins,8.0,2.0,6.0,True
2011-09-24,2.34,1.64,Washington Nationals,Atlanta Braves,4.0,1.0,3.0,True
2011-09-23,1.53,2.61,Los Angeles Angels,Oakland Athletics,1.0,3.0,-2.0,False
2011-09-23,1.99,1.85,San Diego Padres,Los Angeles Dodgers,0.0,2.0,-2.0,False
2011-09-23,1.98,1.88,Arizona Diamondbacks,San Francisco Giants,3.0,1.0,2.0,True
2011-09-23,1.5,2.69,St.Louis Cardinals,Chicago Cubs,1.0,5.0,-4.0,False
2011-09-23,1.85,1.99,Chicago White Sox,Kansas City Royals,1.0,11.0,-10.0,False
2011-09-23,1.41,3.03,Milwaukee Brewers,Miami Marlins,4.0,1.0,3.0,True
2011-09-23,1.71,2.2,Houston Astros,Colorado Rockies,11.0,2.0,9.0,True
2011-09-23,1.33,3.48,Texas Rangers,Seattle Mariners,5.0,3.0,2.0,True
2011-09-23,1.49,2.73,Tampa Bay Rays,Toronto Blue Jays,1.0,5.0,-4.0,False
2011-09-23,1.51,2.66,Cleveland Indians,Minnesota Twins,6.0,5.0,1.0,True
2011-09-23,1.57,2.5,Detroit Tigers,Baltimore Orioles,4.0,3.0,1.0,True
2011-09-23,2.17,1.73,Pittsburgh Pirates,Cincinnati Reds,4.0,3.0,1.0,True
2011-09-23,1.92,1.92,Washington Nationals,Atlanta Braves,4.0,7.0,-3.0,False
2011-09-22,2.12,1.76,Los Angeles Dodgers,San Francisco Giants,8.0,2.0,6.0,True
2011-09-22,1.79,2.08,Houston Astros,Colorado Rockies,9.0,6.0,3.0,True
2011-09-22,2.0,1.84,Toronto Blue Jays,Los Angeles Angels,4.0,3.0,1.0,True
2011-09-22,1.86,1.97,Cleveland Indians,Chicago White Sox,11.0,2.0,9.0,True
2011-09-22,1.67,2.28,Detroit Tigers,Baltimore Orioles,5.0,6.0,-1.0,False
2011-09-22,2.26,1.67,New York Yankees,Tampa Bay Rays,8.0,15.0,-7.0,False
2011-09-22,1.5,2.69,Philadelphia Phillies,Washington Nationals,1.0,6.0,-5.0,False
2011-09-22,2.32,1.65,Oakland Athletics,Texas Rangers,4.0,3.0,1.0,True
2011-09-22,1.51,2.66,St.Louis Cardinals,New York Mets,6.0,8.0,-2.0,False
2011-09-22,2.0,1.84,Minnesota Twins,Seattle Mariners,3.0,2.0,1.0,True
2011-09-21,2.04,1.82,Los Angeles Dodgers,San Francisco Giants,5.0,8.0,-3.0,False
2011-09-21,2.45,1.59,Oakland Athletics,Texas Rangers,2.0,3.0,-1.0,False
2011-09-21,1.45,2.86,St.Louis Cardinals,New York Mets,6.0,5.0,1.0,True
2011-09-21,2.03,1.82,Kansas City Royals,Detroit Tigers,3.0,6.0,-3.0,False
2011-09-21,2.23,1.7,Minnesota Twins,Seattle Mariners,4.0,5.0,-1.0,False
2011-09-21,1.37,3.26,Boston Red Sox,Baltimore Orioles,4.0,6.0,-2.0,False
2011-09-21,1.82,2.03,Miami Marlins,Atlanta Braves,4.0,0.0,4.0,True
2011-09-21,2.23,1.69,Toronto Blue Jays,Los Angeles Angels,2.0,7.0,-5.0,False
2011-09-21,1.65,2.31,Cleveland Indians,Chicago White Sox,4.0,8.0,-4.0,False
2011-09-21,1.55,2.58,New York Yankees,Tampa Bay Rays,4.0,2.0,2.0,True
2011-09-21,1.5,2.71,Philadelphia Phillies,Washington Nationals,5.0,7.0,-2.0,False
2011-09-21,1.54,2.56,Arizona Diamondbacks,Pittsburgh Pirates,8.0,5.0,3.0,True
2011-09-21,1.84,2.0,Colorado Rockies,San Diego Padres,0.0,4.0,-4.0,False
2011-09-21,1.96,1.87,Chicago Cubs,Milwaukee Brewers,7.0,1.0,6.0,True
2011-09-21,2.34,1.65,New York Yankees,Tampa Bay Rays,4.0,2.0,2.0,True
2011-09-21,1.68,2.24,Cincinnati Reds,Houston Astros,2.0,0.0,2.0,True
2011-09-20,1.78,2.08,Los Angeles Dodgers,San Francisco Giants,2.0,1.0,1.0,True
2011-09-20,2.3,1.65,Oakland Athletics,Texas Rangers,2.0,7.0,-5.0,False
2011-09-20,1.45,2.85,Arizona Diamondbacks,Pittsburgh Pirates,3.0,5.0,-2.0,False
2011-09-20,2.06,1.8,Colorado Rockies,San Diego Padres,1.0,2.0,-1.0,False
2011-09-20,1.54,2.6,St.Louis Cardinals,New York Mets,11.0,6.0,5.0,True
2011-09-20,1.84,2.0,Kansas City Royals,Detroit Tigers,10.0,2.0,8.0,True
2011-09-20,1.92,1.91,Minnesota Twins,Seattle Mariners,4.0,5.0,-1.0,False
2011-09-20,2.3,1.65,Chicago Cubs,Milwaukee Brewers,1.0,5.0,-4.0,False
2011-09-20,1.38,3.18,Boston Red Sox,Baltimore Orioles,5.0,7.0,-2.0,False
2011-09-20,1.58,2.46,Cincinnati Reds,Houston Astros,6.0,4.0,2.0,True
2011-09-20,1.93,1.91,Miami Marlins,Atlanta Braves,0.0,4.0,-4.0,False
2011-09-20,1.77,2.1,Toronto Blue Jays,Los Angeles Angels,6.0,10.0,-4.0,False
2011-09-20,1.96,1.87,Cleveland Indians,Chicago White Sox,4.0,5.0,-1.0,False
2011-09-20,1.6,2.42,New York Yankees,Tampa Bay Rays,5.0,0.0,5.0,True
2011-09-20,1.38,3.15,Philadelphia Phillies,Washington Nationals,0.0,3.0,-3.0,False
2011-09-20,1.99,1.85,Cleveland Indians,Chicago White Sox,4.0,3.0,1.0,True
2011-09-20,1.54,2.61,Philadelphia Phillies,Washington Nationals,3.0,4.0,-1.0,False
2011-09-19,1.39,3.14,Arizona Diamondbacks,Pittsburgh Pirates,1.0,0.0,1.0,True
2011-09-19,1.85,1.99,Colorado Rockies,San Diego Padres,2.0,8.0,-6.0,False
2011-09-19,2.3,1.66,Chicago Cubs,Milwaukee Brewers,5.0,2.0,3.0,True
2011-09-19,1.39,3.21,Boston Red Sox,Baltimore Orioles,18.0,9.0,9.0,True
2011-09-19,1.64,2.35,Cincinnati Reds,Houston Astros,2.0,3.0,-1.0,False
2011-09-19,2.02,1.82,Miami Marlins,Atlanta Braves,6.0,5.0,1.0,True
2011-09-19,1.68,2.25,Toronto Blue Jays,Los Angeles Angels,3.0,2.0,1.0,True
2011-09-19,1.44,2.9,Philadelphia Phillies,St.Louis Cardinals,3.0,4.0,-1.0,False
2011-09-19,1.61,2.38,Cleveland Indians,Seattle Mariners,6.0,12.0,-6.0,False
2011-09-19,1.58,2.53,Boston Red Sox,Baltimore Orioles,5.0,6.0,-1.0,False
2011-09-19,1.36,3.32,New York Yankees,Minnesota Twins,6.0,4.0,2.0,True
2011-09-18,1.82,2.05,Philadelphia Phillies,St.Louis Cardinals,0.0,5.0,-5.0,False
2011-09-18,1.61,2.39,Los Angeles Dodgers,Pittsburgh Pirates,15.0,1.0,14.0,True
2011-09-18,1.89,1.95,Seattle Mariners,Texas Rangers,0.0,3.0,-3.0,False
2011-09-18,2.56,1.54,Oakland Athletics,Detroit Tigers,0.0,3.0,-3.0,False
2011-09-18,1.92,1.91,San Diego Padres,Arizona Diamondbacks,1.0,5.0,-4.0,False
2011-09-18,2.4,1.61,Colorado Rockies,San Francisco Giants,5.0,12.0,-7.0,False
2011-09-18,1.66,2.31,Chicago Cubs,Houston Astros,2.0,3.0,-1.0,False
2011-09-18,1.9,1.93,Kansas City Royals,Chicago White Sox,5.0,10.0,-5.0,False
2011-09-18,2.21,1.71,Minnesota Twins,Cleveland Indians,5.0,6.0,-1.0,False
2011-09-18,1.52,2.63,Atlanta Braves,New York Mets,5.0,7.0,-2.0,False
2011-09-18,2.5,1.57,Baltimore Orioles,Los Angeles Angels,2.0,11.0,-9.0,False
2011-09-18,2.24,1.69,Boston Red Sox,Tampa Bay Rays,5.0,8.0,-3.0,False
2011-09-18,1.65,2.32,Washington Nationals,Miami Marlins,4.0,3.0,1.0,True
2011-09-18,2.52,1.56,Cincinnati Reds,Milwaukee Brewers,1.0,8.0,-7.0,False
2011-09-18,1.91,1.92,Toronto Blue Jays,New York Yankees,3.0,0.0,3.0,True
2011-09-17,1.6,2.41,Los Angeles Dodgers,Pittsburgh Pirates,6.0,1.0,5.0,True
2011-09-17,2.26,1.68,San Diego Padres,Arizona Diamondbacks,3.0,1.0,2.0,True
2011-09-17,1.8,2.05,Colorado Rockies,San Francisco Giants,5.0,6.0,-1.0,False
2011-09-17,2.17,1.73,Cincinnati Reds,Milwaukee Brewers,1.0,10.0,-9.0,False
2011-09-17,1.72,2.19,Kansas City Royals,Chicago White Sox,10.0,3.0,7.0,True
2011-09-17,2.81,1.47,Seattle Mariners,Texas Rangers,6.0,7.0,-1.0,False
2011-09-17,2.34,1.63,Baltimore Orioles,Los Angeles Angels,6.0,2.0,4.0,True
2011-09-17,1.68,2.28,Philadelphia Phillies,St.Louis Cardinals,9.0,2.0,7.0,True
2011-09-17,1.43,2.94,Washington Nationals,Miami Marlins,1.0,4.0,-3.0,False
2011-09-17,1.56,2.52,Atlanta Braves,New York Mets,1.0,0.0,1.0,True
2011-09-17,1.57,2.49,Boston Red Sox,Tampa Bay Rays,3.0,4.0,-1.0,False
2011-09-17,1.65,2.34,Oakland Athletics,Detroit Tigers,5.0,3.0,2.0,True
2011-09-17,1.94,1.89,Minnesota Twins,Cleveland Indians,4.0,10.0,-6.0,False
2011-09-17,2.27,1.67,Toronto Blue Jays,New York Yankees,6.0,7.0,-1.0,False
2011-09-17,1.67,2.28,Chicago Cubs,Houston Astros,2.0,1.0,1.0,True
2011-09-16,1.52,2.64,Los Angeles Dodgers,Pittsburgh Pirates,7.0,2.0,5.0,True
2011-09-16,2.81,1.46,Seattle Mariners,Texas Rangers,4.0,0.0,4.0,True
2011-09-16,2.18,1.72,Oakland Athletics,Detroit Tigers,1.0,3.0,-2.0,False
2011-09-16,1.86,1.97,San Diego Padres,Arizona Diamondbacks,2.0,0.0,2.0,True
2011-09-16,2.21,1.7,Colorado Rockies,San Francisco Giants,1.0,9.0,-8.0,False
2011-09-16,1.84,1.99,Kansas City Royals,Chicago White Sox,7.0,6.0,1.0,True
2011-09-16,2.13,1.75,Minnesota Twins,Cleveland Indians,6.0,7.0,-1.0,False
2011-09-16,1.59,2.44,Atlanta Braves,New York Mets,2.0,12.0,-10.0,False
2011-09-16,1.69,2.24,Boston Red Sox,Tampa Bay Rays,4.0,3.0,1.0,True
2011-09-16,1.97,1.86,Cincinnati Reds,Milwaukee Brewers,3.0,6.0,-3.0,False
2011-09-16,3.01,1.41,Toronto Blue Jays,New York Yankees,5.0,4.0,1.0,True
2011-09-16,2.6,1.53,Baltimore Orioles,Los Angeles Angels,8.0,3.0,5.0,True
2011-09-16,1.74,2.16,Philadelphia Phillies,St.Louis Cardinals,2.0,4.0,-2.0,False
2011-09-16,1.83,2.02,Washington Nationals,Miami Marlins,0.0,3.0,-3.0,False
2011-09-16,1.59,2.43,Chicago Cubs,Houston Astros,4.0,3.0,1.0,True
2011-09-15,1.52,2.65,Los Angeles Dodgers,Pittsburgh Pirates,2.0,6.0,-4.0,False
2011-09-15,1.99,1.85,Oakland Athletics,Detroit Tigers,6.0,1.0,5.0,True
2011-09-15,1.77,2.11,Colorado Rockies,San Francisco Giants,5.0,8.0,-3.0,False
2011-09-15,1.97,1.87,Kansas City Royals,Chicago White Sox,7.0,2.0,5.0,True
2011-09-15,1.39,3.14,Texas Rangers,Cleveland Indians,7.0,4.0,3.0,True
2011-09-15,1.3,3.7,Philadelphia Phillies,Miami Marlins,2.0,1.0,1.0,True
2011-09-15,1.85,1.97,Boston Red Sox,Tampa Bay Rays,2.0,9.0,-7.0,False
2011-09-15,1.67,2.29,Cincinnati Reds,Chicago Cubs,8.0,6.0,2.0,True
2011-09-15,1.65,2.31,Philadelphia Phillies,Miami Marlins,3.0,1.0,2.0,True
2011-09-15,1.85,1.99,New York Mets,Washington Nationals,1.0,10.0,-9.0,False
2011-09-14,1.69,2.23,Los Angeles Dodgers,Arizona Diamondbacks,3.0,2.0,1.0,True
2011-09-14,2.64,1.52,Seattle Mariners,New York Yankees,2.0,1.0,1.0,True
2011-09-14,1.52,2.63,Milwaukee Brewers,Colorado Rockies,2.0,6.0,-4.0,False
2011-09-14,1.51,2.67,Cincinnati Reds,Chicago Cubs,7.0,2.0,5.0,True
2011-09-14,1.74,2.16,New York Mets,Washington Nationals,0.0,2.0,-2.0,False
2011-09-14,2.32,1.65,Baltimore Orioles,Tampa Bay Rays,6.0,2.0,4.0,True
2011-09-14,1.44,2.9,Texas Rangers,Cleveland Indians,9.0,1.0,8.0,True
2011-09-14,1.63,2.36,Kansas City Royals,Minnesota Twins,7.0,3.0,4.0,True
2011-09-14,1.59,2.45,San Francisco Giants,San Diego Padres,3.0,1.0,2.0,True
2011-09-14,2.38,1.62,Oakland Athletics,Los Angeles Angels,1.0,4.0,-3.0,False
2011-09-14,1.85,1.98,Chicago White Sox,Detroit Tigers,5.0,6.0,-1.0,False
2011-09-14,3.22,1.37,Houston Astros,Philadelphia Phillies,0.0,1.0,-1.0,False
2011-09-14,1.79,2.07,Boston Red Sox,Toronto Blue Jays,4.0,5.0,-1.0,False
2011-09-14,2.29,1.66,Pittsburgh Pirates,St.Louis Cardinals,2.0,3.0,-1.0,False
2011-09-14,1.58,2.47,Atlanta Braves,Miami Marlins,4.0,1.0,3.0,True
2011-09-13,1.62,2.38,San Francisco Giants,San Diego Padres,3.0,2.0,1.0,True
2011-09-13,2.18,1.72,Los Angeles Dodgers,Arizona Diamondbacks,4.0,5.0,-1.0,False
2011-09-13,2.46,1.59,Seattle Mariners,New York Yankees,2.0,3.0,-1.0,False
2011-09-13,1.9,1.93,Oakland Athletics,Los Angeles Angels,3.0,6.0,-3.0,False
2011-09-13,2.59,1.53,Chicago White Sox,Detroit Tigers,0.0,5.0,-5.0,False
2011-09-13,1.71,2.2,Kansas City Royals,Minnesota Twins,4.0,0.0,4.0,True
2011-09-13,1.41,3.02,Milwaukee Brewers,Colorado Rockies,2.0,1.0,1.0,True
2011-09-13,3.0,1.41,Houston Astros,Philadelphia Phillies,5.0,2.0,3.0,True
2011-09-13,1.6,2.42,Texas Rangers,Cleveland Indians,10.0,4.0,6.0,True
2011-09-13,1.5,2.68,Atlanta Braves,Miami Marlins,7.0,1.0,6.0,True
2011-09-13,1.63,2.35,Boston Red Sox,Toronto Blue Jays,18.0,6.0,12.0,True
2011-09-13,1.69,2.23,Cincinnati Reds,Chicago Cubs,2.0,1.0,1.0,True
2011-09-13,1.66,2.3,New York Mets,Washington Nationals,2.0,3.0,-1.0,False
2011-09-13,2.94,1.43,Baltimore Orioles,Tampa Bay Rays,4.0,2.0,2.0,True
2011-09-13,2.47,1.58,Pittsburgh Pirates,St.Louis Cardinals,4.0,6.0,-2.0,False
2011-09-12,1.7,2.23,San Francisco Giants,San Diego Padres,8.0,3.0,5.0,True
2011-09-12,1.83,2.01,Los Angeles Dodgers,Arizona Diamondbacks,2.0,7.0,-5.0,False
2011-09-12,1.83,2.02,Seattle Mariners,New York Yankees,3.0,9.0,-6.0,False
2011-09-12,1.69,2.24,Oakland Athletics,Los Angeles Angels,6.0,3.0,3.0,True
2011-09-12,1.88,1.96,Chicago White Sox,Detroit Tigers,4.0,14.0,-10.0,False
2011-09-12,2.65,1.52,Houston Astros,Philadelphia Phillies,5.0,1.0,4.0,True
2011-09-12,1.41,3.02,Atlanta Braves,Miami Marlins,4.0,5.0,-1.0,False
2011-09-12,1.6,2.41,Cincinnati Reds,Chicago Cubs,8.0,12.0,-4.0,False
2011-09-12,1.68,2.25,New York Mets,Washington Nationals,2.0,3.0,-1.0,False
2011-09-12,2.28,1.66,Baltimore Orioles,Tampa Bay Rays,2.0,5.0,-3.0,False
2011-09-12,2.27,1.67,Pittsburgh Pirates,St.Louis Cardinals,6.0,5.0,1.0,True
2011-09-11,2.06,1.8,New York Mets,Chicago Cubs,6.0,10.0,-4.0,False
2011-09-11,1.49,2.76,Arizona Diamondbacks,San Diego Padres,6.0,7.0,-1.0,False
2011-09-11,1.97,1.87,Seattle Mariners,Kansas City Royals,1.0,2.0,-1.0,False
2011-09-11,1.71,2.2,San Francisco Giants,Los Angeles Dodgers,8.0,1.0,7.0,True
2011-09-11,1.9,1.93,Los Angeles Angels,New York Yankees,5.0,6.0,-1.0,False
2011-09-11,1.83,2.01,Colorado Rockies,Cincinnati Reds,4.0,1.0,3.0,True
2011-09-11,1.37,3.15,Texas Rangers,Oakland Athletics,8.0,1.0,7.0,True
2011-09-11,2.01,1.83,St.Louis Cardinals,Atlanta Braves,6.0,3.0,3.0,True
