,Home Odds,Vis Odds,Home Win,Prev Predictions,Current Predictions,Ensemble,Prev Predictions Home Outcome,Prev Predictions Vis Outcome,Current Predictions Home Outcome,Current Predictions Vis Outcome,Ensemble Home Outcome,Ensemble Vis Outcome
89845,1.74,2.09,False,0.4686856,0.5551426,0.5119141,-1.0,0.0,0.0,0.0,0.0,0.0
89846,1.76,2.06,False,0.5364686,0.53480744,0.53563803,-1.0,0.0,0.0,0.0,0.0,0.0
89847,1.83,1.98,True,0.5008468,0.49894443,0.49989563,0.8300000000000001,0.0,0.0,0.0,0.0,0.0
89848,1.69,2.18,False,0.57347894,0.53957903,0.556529,-1.0,0.0,0.0,0.0,0.0,0.0
89849,1.46,2.71,False,0.5737945,0.5940457,0.5839201,0.0,0.0,1.71,-1.0,0.0,0.0
89850,1.76,2.07,True,0.50633514,0.5455446,0.5259399,0.76,0.0,0.0,0.0,0.0,0.0
89851,1.75,2.08,True,0.5744848,0.56812227,0.57130355,0.75,0.0,0.0,0.0,0.0,0.0
89852,1.7,2.16,True,0.56728435,0.60971826,0.58850133,0.7,0.0,-1.0,0.7,0.0,0.0
89853,2.09,1.74,True,0.44297117,0.49882826,0.4708997,0.0,-1.0,0.0,0.0,0.0,0.0
89854,1.62,2.33,True,0.5474127,0.5871533,0.56728303,0.6200000000000001,0.0,0.0,0.0,0.0,0.0
89855,1.91,1.88,True,0.49625865,0.5566877,0.52647316,0.9099999999999999,0.0,0.0,0.0,0.0,0.0
89856,1.75,2.07,True,0.5622898,0.56262,0.5624549,0.75,0.0,0.0,0.0,0.0,0.0
89857,2.02,1.8,True,0.4590627,0.5177233,0.488393,1.02,0.0,0.0,0.0,0.0,0.0
89858,1.82,1.98,True,0.5252595,0.55678153,0.5410205,0.8200000000000001,0.0,0.0,0.0,0.0,0.0
89859,2.16,1.69,False,0.47498855,0.46164468,0.4683166,-1.0,0.0,0.0,0.0,0.0,0.0
89860,1.58,2.39,True,0.5568046,0.5773446,0.5670746,0.5800000000000001,0.0,0.0,0.0,0.0,0.0
89861,1.82,1.99,False,0.50472134,0.520604,0.51266265,-1.0,0.0,0.0,0.0,0.0,0.0
89862,1.65,2.25,True,0.6059084,0.5952383,0.60057336,0.6499999999999999,0.0,-1.0,0.6499999999999999,-1.0,0.6499999999999999
89863,1.6,2.34,False,0.56930566,0.5459269,0.5576163,-1.0,0.0,0.0,0.0,0.0,0.0
89864,1.96,1.84,False,0.48836324,0.5316216,0.5099924,-1.0,0.0,0.0,0.0,0.0,0.0
89865,1.47,2.7,True,0.5470037,0.5843237,0.5656637,0.0,0.0,0.0,0.0,0.0,0.0
89866,1.75,2.08,False,0.5383865,0.5152293,0.5268079,-1.0,0.0,0.0,0.0,0.0,0.0
89867,1.58,2.38,False,0.58261555,0.6054728,0.5940442,-1.0,0.0,1.38,-1.0,1.38,-1.0
89868,1.9,1.9,True,0.49362022,0.52545506,0.50953764,0.8999999999999999,0.0,0.0,0.0,0.0,0.0
89869,1.76,2.06,False,0.51407456,0.53012156,0.52209806,-1.0,0.0,0.0,0.0,0.0,0.0
89870,1.54,2.5,True,0.5873504,0.58886546,0.58810794,0.54,0.0,0.0,0.0,0.0,0.0
89871,1.83,1.98,True,0.45206273,0.5139631,0.4830129,0.8300000000000001,0.0,0.0,0.0,0.0,0.0
89872,1.8,2.03,True,0.5484918,0.560501,0.5544964,0.8,0.0,0.0,0.0,0.0,0.0
89873,1.54,2.51,False,0.5736946,0.5403321,0.55701333,-1.0,0.0,0.0,0.0,0.0,0.0
89874,1.51,2.58,False,0.58709824,0.58091956,0.58400893,-1.0,0.0,0.0,0.0,0.0,0.0
89875,1.89,1.9,False,0.46056563,0.48397726,0.47227144,-1.0,0.0,0.0,0.0,0.0,0.0
89876,1.76,2.07,False,0.49165592,0.52671707,0.5091865,-1.0,0.0,0.0,0.0,0.0,0.0
89877,2.14,1.71,True,0.50908065,0.4963092,0.5026949,1.1400000000000001,0.0,0.0,0.0,0.0,0.0
89878,1.71,2.13,False,0.5918694,0.524148,0.5580087,-1.0,0.0,0.0,0.0,0.0,0.0
89879,1.81,2.01,False,0.45793724,0.53396374,0.4959505,-1.0,0.0,0.0,0.0,0.0,0.0
89880,1.7,2.15,True,0.51137716,0.5544654,0.5329213,0.7,0.0,0.0,0.0,0.0,0.0
89881,2.04,1.79,False,0.44737867,0.48847067,0.46792465,0.0,0.79,0.0,0.0,0.0,0.0
89882,1.91,1.89,False,0.5414174,0.49551567,0.51846653,-1.0,0.0,0.0,0.0,0.0,0.0
89883,1.9,1.9,True,0.49848747,0.5083066,0.50339705,0.8999999999999999,0.0,0.0,0.0,0.0,0.0
89884,1.79,2.06,True,0.5851382,0.5675528,0.5763455,0.79,0.0,0.0,0.0,0.0,0.0
89885,1.68,2.21,False,0.51996505,0.56411207,0.54203856,-1.0,0.0,0.0,0.0,0.0,0.0
89886,1.74,2.1,True,0.55469257,0.5731962,0.56394434,0.74,0.0,0.0,0.0,0.0,0.0
89887,2.01,1.8,True,0.4560675,0.4806076,0.46833754,1.0099999999999998,0.0,0.0,0.0,0.0,0.0
89888,1.74,2.09,True,0.53682715,0.50872695,0.5227771,0.74,0.0,0.0,0.0,0.0,0.0
89889,2.41,1.57,False,0.45793998,0.5010736,0.4795068,-1.0,0.0,0.0,0.0,0.0,0.0
89890,1.82,1.99,True,0.49929264,0.52800363,0.51364815,0.8200000000000001,0.0,0.0,0.0,0.0,0.0
89891,2.24,1.66,True,0.44988832,0.46568257,0.45778543,0.0,-1.0,0.0,0.0,0.0,0.0
89892,1.57,2.44,True,0.56633526,0.5811324,0.5737338,0.5700000000000001,0.0,0.0,0.0,0.0,0.0
89893,1.59,2.37,False,0.5222403,0.59600216,0.55912125,-1.0,0.0,1.37,-1.0,0.0,0.0
89894,1.75,2.08,False,0.55540675,0.59855545,0.57698107,-1.0,0.0,1.08,-1.0,0.0,0.0
89895,1.89,1.91,False,0.4959407,0.52421415,0.5100774,-1.0,0.0,0.0,0.0,0.0,0.0
89896,1.39,3.01,True,0.59721136,0.59865487,0.5979331,0.0,0.0,-1.0,0.3899999999999999,-1.0,0.3899999999999999
89897,1.81,1.99,False,0.47223017,0.57052004,0.5213751,-1.0,0.0,0.0,0.0,0.0,0.0
89898,1.91,1.89,False,0.5517154,0.5655395,0.5586274,-1.0,0.0,0.0,0.0,0.0,0.0
89899,1.75,2.07,True,0.5988896,0.58222705,0.5905583,0.75,0.0,0.0,0.0,-1.0,0.75
89900,1.6,2.34,True,0.559759,0.57504666,0.56740284,0.6000000000000001,0.0,0.0,0.0,0.0,0.0
89901,1.95,1.85,True,0.48707107,0.49155775,0.4893144,0.95,0.0,0.0,0.0,0.0,0.0
89902,1.37,3.08,False,0.54022276,0.59714174,0.56868225,0.0,0.0,2.08,-1.0,0.0,0.0
89903,1.61,2.29,True,0.519794,0.56035703,0.54007554,0.6100000000000001,0.0,0.0,0.0,0.0,0.0
89904,1.88,1.92,True,0.5364686,0.53480744,0.53563803,0.8799999999999999,0.0,0.0,0.0,0.0,0.0
89905,1.9,1.89,True,0.53682715,0.50872695,0.5227771,0.8999999999999999,0.0,0.0,0.0,0.0,0.0
89906,1.53,2.53,True,0.5145104,0.58993286,0.55222166,0.53,0.0,0.0,0.0,0.0,0.0
89907,1.59,2.37,False,0.5881257,0.6007402,0.59443295,-1.0,0.0,1.37,-1.0,1.37,-1.0
89908,1.74,2.09,True,0.49689275,0.5441922,0.5205425,0.74,0.0,0.0,0.0,0.0,0.0
89909,1.5,2.6,True,0.53651714,0.5844888,0.560503,0.0,0.0,0.0,0.0,0.0,0.0
89910,1.67,2.22,False,0.5583073,0.5214446,0.539876,-1.0,0.0,0.0,0.0,0.0,0.0
89911,1.84,1.97,False,0.47956634,0.47870007,0.4791332,-1.0,0.0,0.0,0.0,0.0,0.0
89912,2.19,1.68,True,0.49338603,0.49225166,0.49281883,1.19,0.0,0.0,0.0,0.0,0.0
89913,2.19,1.68,False,0.47068787,0.48558563,0.47813675,-1.0,0.0,0.0,0.0,0.0,0.0
89914,1.51,2.58,False,0.53629434,0.5575405,0.54691744,-1.0,0.0,0.0,0.0,0.0,0.0
89915,1.87,1.93,False,0.486198,0.5547168,0.5204574,-1.0,0.0,0.0,0.0,0.0,0.0
89916,1.48,2.64,True,0.57660073,0.59767395,0.58713734,0.0,0.0,-1.0,0.48,0.0,0.0
89917,2.07,1.76,True,0.4560675,0.4806076,0.46833754,1.0699999999999998,0.0,0.0,0.0,0.0,0.0
89918,2.06,1.76,False,0.5123456,0.4885348,0.50044024,-1.0,0.0,0.0,0.0,0.0,0.0
89919,1.86,1.94,False,0.5050872,0.5385353,0.52181125,-1.0,0.0,0.0,0.0,0.0,0.0
89920,1.75,2.06,False,0.5178094,0.54131186,0.5295606,-1.0,0.0,0.0,0.0,0.0,0.0
89921,1.91,1.89,True,0.51399845,0.52682966,0.52041405,0.9099999999999999,0.0,0.0,0.0,0.0,0.0
89922,1.74,2.09,True,0.50565034,0.5239508,0.51480055,0.74,0.0,0.0,0.0,0.0,0.0
89923,1.78,2.04,True,0.48391932,0.5563317,0.5201255,0.78,0.0,0.0,0.0,0.0,0.0
89924,1.49,2.66,True,0.5820265,0.6054347,0.59373057,0.0,0.0,-1.0,0.49,-1.0,0.49
89925,2.19,1.68,True,0.5364852,0.51657546,0.5265303,1.19,0.0,0.0,0.0,0.0,0.0
89926,1.48,2.67,True,0.5831375,0.599552,0.5913447,0.0,0.0,-1.0,0.48,-1.0,0.48
89927,1.88,1.91,False,0.49613217,0.55391014,0.52502114,-1.0,0.0,0.0,0.0,0.0,0.0
89928,1.48,2.66,True,0.60084534,0.5784478,0.5896466,0.0,0.0,0.0,0.0,0.0,0.0
89929,2.2,1.67,False,0.48836324,0.5316216,0.5099924,-1.0,0.0,0.0,0.0,0.0,0.0
89930,1.48,2.67,False,0.59654737,0.5842794,0.5904134,0.0,0.0,0.0,0.0,1.67,-1.0
89931,2.23,1.65,False,0.45868093,0.51381207,0.4862465,-1.0,0.0,0.0,0.0,0.0,0.0
89932,1.81,2.0,False,0.54648995,0.58543295,0.5659615,-1.0,0.0,0.0,0.0,0.0,0.0
89933,1.69,2.18,True,0.5484918,0.5605009,0.55449635,0.69,0.0,0.0,0.0,0.0,0.0
89934,1.73,2.1,False,0.50068957,0.56076336,0.53072643,-1.0,0.0,0.0,0.0,0.0,0.0
89935,1.6,2.36,True,0.51232195,0.5435043,0.5279131,0.6000000000000001,0.0,0.0,0.0,0.0,0.0
89936,1.83,1.97,False,0.48602265,0.4700091,0.47801587,-1.0,0.0,0.0,0.0,0.0,0.0
89937,1.7,2.15,True,0.59491944,0.5614313,0.57817537,0.7,0.0,0.0,0.0,0.0,0.0
89938,1.79,2.02,False,0.5393092,0.55845547,0.54888237,-1.0,0.0,0.0,0.0,0.0,0.0
89939,1.36,3.14,False,0.59822154,0.5953054,0.5967635,0.0,0.0,2.14,-1.0,2.14,-1.0
89940,1.57,2.41,True,0.55389154,0.57392657,0.56390905,0.5700000000000001,0.0,0.0,0.0,0.0,0.0
89941,1.81,2.0,False,0.5590853,0.55756867,0.55832696,-1.0,0.0,0.0,0.0,0.0,0.0
89942,2.03,1.78,False,0.46866345,0.49113196,0.4798977,-1.0,0.0,0.0,0.0,0.0,0.0
89943,1.86,2.0,False,0.54244685,0.5329224,0.5376846,-1.0,0.0,0.0,0.0,0.0,0.0
89944,2.28,1.64,True,0.48458394,0.503277,0.49393046,1.2799999999999998,0.0,0.0,0.0,0.0,0.0
89945,1.49,2.64,False,0.57741386,0.605973,0.5916934,0.0,0.0,1.6400000000000001,-1.0,1.6400000000000001,-1.0
89946,2.05,1.77,True,0.4554717,0.47039565,0.46293366,1.0499999999999998,0.0,0.0,0.0,0.0,0.0
89947,1.65,2.23,False,0.5881257,0.6007402,0.59443295,-1.0,0.0,1.23,-1.0,1.23,-1.0
89948,1.8,2.01,True,0.514545,0.46497262,0.48975882,0.8,0.0,0.0,0.0,0.0,0.0
89949,1.68,2.21,False,0.5484918,0.5605009,0.55449635,-1.0,0.0,0.0,0.0,0.0,0.0
89950,1.7,2.16,True,0.57258165,0.5991551,0.58586836,0.7,0.0,-1.0,0.7,0.0,0.0
89951,1.55,2.46,True,0.55183977,0.5569524,0.5543961,0.55,0.0,0.0,0.0,0.0,0.0
89952,1.75,2.08,False,0.4959394,0.5649768,0.5304581,-1.0,0.0,0.0,0.0,0.0,0.0
89953,2.28,1.68,False,0.49338603,0.49225166,0.49281883,-1.0,0.0,0.0,0.0,0.0,0.0
89954,2.01,1.8,False,0.5310007,0.56175625,0.5463785,-1.0,0.0,0.0,0.0,0.0,0.0
89955,1.54,2.51,False,0.48339534,0.49951455,0.49145496,-1.0,0.0,0.0,0.0,0.0,0.0
89956,1.69,2.17,True,0.550419,0.5585359,0.55447745,0.69,0.0,0.0,0.0,0.0,0.0
89957,1.79,2.02,True,0.5188507,0.52671194,0.5227813,0.79,0.0,0.0,0.0,0.0,0.0
89958,1.84,1.97,False,0.4529624,0.51455367,0.48375803,-1.0,0.0,0.0,0.0,0.0,0.0
89959,1.94,1.9,False,0.46525392,0.49634203,0.48079798,-1.0,0.0,0.0,0.0,0.0,0.0
89960,1.42,2.9,False,0.5891426,0.60410374,0.5966232,0.0,0.0,1.9,-1.0,1.9,-1.0
89961,1.35,3.18,False,0.51399845,0.52682966,0.52041405,0.0,0.0,0.0,0.0,0.0,0.0
89962,1.84,2.01,True,0.5132967,0.5207646,0.51703066,0.8400000000000001,0.0,0.0,0.0,0.0,0.0
89963,1.43,2.84,False,0.5820265,0.6054347,0.59373057,0.0,0.0,1.8399999999999999,-1.0,1.8399999999999999,-1.0
89964,1.9,1.9,False,0.5117601,0.5563919,0.534076,-1.0,0.0,0.0,0.0,0.0,0.0
89965,1.74,2.1,False,0.489108,0.54248387,0.51579595,-1.0,0.0,0.0,0.0,0.0,0.0
89966,2.33,1.61,False,0.45625696,0.49148697,0.47387195,-1.0,0.0,0.0,0.0,0.0,0.0
89967,1.67,2.19,False,0.4847121,0.51481724,0.49976468,-1.0,0.0,0.0,0.0,0.0,0.0
89968,1.93,1.86,False,0.51042247,0.51880205,0.51461226,-1.0,0.0,0.0,0.0,0.0,0.0
89969,1.63,2.3,True,0.5248019,0.54577935,0.5352906,0.6299999999999999,0.0,0.0,0.0,0.0,0.0
89970,1.86,1.94,True,0.50472134,0.520604,0.51266265,0.8600000000000001,0.0,0.0,0.0,0.0,0.0
89971,1.65,2.26,False,0.59231114,0.52963066,0.5609709,-1.0,0.0,0.0,0.0,0.0,0.0
89972,1.85,1.95,False,0.53177154,0.53021413,0.53099287,-1.0,0.0,0.0,0.0,0.0,0.0
89973,1.8,2.02,True,0.4899276,0.5393646,0.51464605,0.8,0.0,0.0,0.0,0.0,0.0
89974,2.14,1.69,True,0.48756146,0.4991376,0.49334955,1.1400000000000001,0.0,0.0,0.0,0.0,0.0
89975,2.12,1.73,False,0.49003562,0.49775416,0.49389488,-1.0,0.0,0.0,0.0,0.0,0.0
89976,1.58,2.4,False,0.4970738,0.5502569,0.52366537,-1.0,0.0,0.0,0.0,0.0,0.0
89977,1.97,1.83,True,0.4397848,0.48510343,0.46244413,0.0,-1.0,0.0,0.0,0.0,0.0
89978,1.78,2.04,False,0.56230384,0.56249213,0.56239796,-1.0,0.0,0.0,0.0,0.0,0.0
89979,2.29,1.63,False,0.47498855,0.46164468,0.4683166,-1.0,0.0,0.0,0.0,0.0,0.0
89980,1.88,1.93,False,0.46328214,0.5087966,0.48603934,-1.0,0.0,0.0,0.0,0.0,0.0
89981,2.13,1.71,False,0.4590627,0.5177233,0.488393,-1.0,0.0,0.0,0.0,0.0,0.0
89982,1.47,2.7,True,0.58261555,0.6054728,0.5940442,0.0,0.0,-1.0,0.47,-1.0,0.47
89983,2.3,1.63,False,0.47714952,0.4974904,0.48731995,-1.0,0.0,0.0,0.0,0.0,0.0
89984,1.78,2.04,True,0.5157394,0.59055185,0.55314565,0.78,0.0,-1.0,0.78,0.0,0.0
89985,1.77,2.05,False,0.48901126,0.5406582,0.5148347,-1.0,0.0,0.0,0.0,0.0,0.0
89986,1.79,2.03,True,0.5477669,0.5754728,0.5616199,0.79,0.0,0.0,0.0,0.0,0.0
89987,1.79,2.03,False,0.47513422,0.49810603,0.48662013,-1.0,0.0,0.0,0.0,0.0,0.0
89988,1.54,2.49,False,0.55389154,0.57392657,0.56390905,-1.0,0.0,0.0,0.0,0.0,0.0
89989,1.79,2.02,False,0.5310007,0.56175625,0.5463785,-1.0,0.0,0.0,0.0,0.0,0.0
89990,2.09,1.75,True,0.49766544,0.5215713,0.50961834,1.0899999999999999,0.0,0.0,0.0,0.0,0.0
89991,1.47,2.69,True,0.5246971,0.5563222,0.5405097,0.0,0.0,0.0,0.0,0.0,0.0
89992,1.5,2.6,True,0.55389154,0.57392657,0.56390905,0.0,0.0,0.0,0.0,0.0,0.0
89993,1.47,2.68,True,0.5246971,0.5563222,0.5405097,0.0,0.0,0.0,0.0,0.0,0.0
89994,1.6,2.37,False,0.559759,0.57504666,0.56740284,-1.0,0.0,0.0,0.0,0.0,0.0
89995,1.68,2.2,False,0.50633514,0.5455446,0.5259399,-1.0,0.0,0.0,0.0,0.0,0.0
89996,1.63,2.29,False,0.5436366,0.5606346,0.5521356,-1.0,0.0,0.0,0.0,0.0,0.0
89997,1.79,2.02,True,0.48901126,0.5406582,0.5148347,0.79,0.0,0.0,0.0,0.0,0.0
89998,1.85,1.95,True,0.5477669,0.5754728,0.5616199,0.8500000000000001,0.0,0.0,0.0,0.0,0.0
89999,2.05,1.77,False,0.4976655,0.52157146,0.50961846,-1.0,0.0,0.0,0.0,0.0,0.0
90000,1.77,2.06,False,0.51558477,0.5276836,0.5216342,-1.0,0.0,0.0,0.0,0.0,0.0
90001,1.76,2.13,False,0.55275846,0.5754439,0.5641012,-1.0,0.0,0.0,0.0,0.0,0.0
90002,2.56,1.55,True,0.5030906,0.4919784,0.4975345,1.56,0.0,0.0,0.0,0.0,0.0
90003,2.05,1.81,False,0.46179762,0.47169095,0.4667443,-1.0,0.0,0.0,0.0,0.0,0.0
90004,2.07,1.81,True,0.5252595,0.55678153,0.5410205,1.0699999999999998,0.0,0.0,0.0,0.0,0.0
90005,1.78,2.1,True,0.4847121,0.51481724,0.49976468,0.78,0.0,0.0,0.0,0.0,0.0
90006,1.86,2.0,True,0.5283717,0.58273846,0.5555551,0.8600000000000001,0.0,0.0,0.0,0.0,0.0
90007,2.82,1.47,False,0.46468446,0.51284546,0.48876494,-1.0,0.0,0.0,0.0,0.0,0.0
90008,2.46,1.59,False,0.45520502,0.5016254,0.47841522,-1.0,0.0,0.0,0.0,0.0,0.0
90009,2.42,1.61,False,0.44409832,0.5083232,0.47621077,0.0,0.6100000000000001,0.0,0.0,0.0,0.0
90010,2.03,1.83,True,0.54525054,0.5267788,0.5360147,1.0299999999999998,0.0,0.0,0.0,0.0,0.0
90011,2.48,1.58,True,0.48602253,0.47000915,0.47801584,1.48,0.0,0.0,0.0,0.0,0.0
90012,1.32,3.54,False,0.56925976,0.5962027,0.58273125,0.0,0.0,2.54,-1.0,0.0,0.0
90013,2.11,1.76,False,0.48620725,0.5209878,0.5035975,-1.0,0.0,0.0,0.0,0.0,0.0
90014,1.6,2.45,False,0.56925976,0.5962027,0.58273125,-1.0,0.0,1.4500000000000002,-1.0,0.0,0.0
90015,2.02,1.85,False,0.46179762,0.47169095,0.4667443,-1.0,0.0,0.0,0.0,0.0,0.0
90016,2.76,1.48,False,0.4838082,0.4754654,0.4796368,-1.0,0.0,0.0,0.0,0.0,0.0
90017,1.92,1.92,False,0.5252595,0.55678153,0.5410205,-1.0,0.0,0.0,0.0,0.0,0.0
90018,2.29,1.67,False,0.48602253,0.47000915,0.47801584,-1.0,0.0,0.0,0.0,0.0,0.0
90019,2.54,1.56,True,0.44409832,0.5083232,0.47621077,0.0,-1.0,0.0,0.0,0.0,0.0
90020,2.76,1.47,True,0.46468446,0.51284546,0.48876494,1.7599999999999998,0.0,0.0,0.0,0.0,0.0
90021,2.25,1.69,False,0.45520502,0.5016254,0.47841522,-1.0,0.0,0.0,0.0,0.0,0.0
90022,1.9,1.93,False,0.54525054,0.5267788,0.5360147,-1.0,0.0,0.0,0.0,0.0,0.0
90023,1.68,2.26,True,0.5283717,0.58273846,0.5555551,0.6799999999999999,0.0,0.0,0.0,0.0,0.0
90024,2.31,1.66,False,0.4838082,0.4754654,0.4796368,-1.0,0.0,0.0,0.0,0.0,0.0
90025,2.73,1.49,False,0.44409832,0.5083232,0.47621077,0.0,0.0,0.0,0.0,0.0,0.0
90026,1.96,1.89,False,0.54525054,0.5267788,0.5360147,-1.0,0.0,0.0,0.0,0.0,0.0
90027,1.87,1.98,True,0.5252595,0.55678153,0.5410205,0.8700000000000001,0.0,0.0,0.0,0.0,0.0
90028,2.07,1.8,False,0.46179762,0.47169095,0.4667443,-1.0,0.0,0.0,0.0,0.0,0.0
90029,1.67,2.29,False,0.5283717,0.58273846,0.5555551,-1.0,0.0,0.0,0.0,0.0,0.0
90030,1.93,1.91,False,0.5030906,0.4919784,0.4975345,-1.0,0.0,0.0,0.0,0.0,0.0
90031,1.95,1.9,True,0.45520502,0.50162536,0.4784152,0.95,0.0,0.0,0.0,0.0,0.0
90032,1.9,1.94,False,0.55275846,0.57544386,0.56410116,-1.0,0.0,0.0,0.0,0.0,0.0
90033,2.03,1.83,False,0.4847121,0.51481724,0.49976468,-1.0,0.0,0.0,0.0,0.0,0.0
90034,2.06,1.82,False,0.48602253,0.47000915,0.47801584,-1.0,0.0,0.0,0.0,0.0,0.0
90035,1.49,2.75,True,0.56925976,0.5962027,0.58273125,0.0,0.0,-1.0,0.49,0.0,0.0
90036,2.84,1.45,False,0.46468446,0.51284546,0.48876494,-1.0,0.0,0.0,0.0,0.0,0.0
90037,2.01,1.83,False,0.48620725,0.5209878,0.5035975,-1.0,0.0,0.0,0.0,0.0,0.0
90038,2.15,1.75,False,0.4838082,0.4754654,0.4796368,-1.0,0.0,0.0,0.0,0.0,0.0
90039,2.39,1.62,False,0.44409832,0.5083232,0.47621077,0.0,0.6200000000000001,0.0,0.0,0.0,0.0
90040,1.84,2.02,False,0.4847121,0.51481724,0.49976468,-1.0,0.0,0.0,0.0,0.0,0.0
90041,1.52,2.64,True,0.56925976,0.5962027,0.58273125,0.52,0.0,-1.0,0.52,0.0,0.0
90042,1.87,1.97,False,0.48620725,0.5209878,0.5035975,-1.0,0.0,0.0,0.0,0.0,0.0
90043,2.09,1.8,False,0.54525054,0.5267788,0.5360147,-1.0,0.0,0.0,0.0,0.0,0.0
90044,1.93,1.92,False,0.48602253,0.47000915,0.47801584,-1.0,0.0,0.0,0.0,0.0,0.0
90045,1.85,2.0,True,0.45520502,0.5016254,0.47841522,0.8500000000000001,0.0,0.0,0.0,0.0,0.0
90046,2.22,1.7,True,0.5030906,0.4919784,0.4975345,1.2200000000000002,0.0,0.0,0.0,0.0,0.0
90047,2.83,1.46,True,0.46468446,0.51284546,0.48876494,1.83,0.0,0.0,0.0,0.0,0.0
90048,2.28,1.67,True,0.47068787,0.48558563,0.47813675,1.2799999999999998,0.0,0.0,0.0,0.0,0.0
90049,1.88,1.98,False,0.49214965,0.5167857,0.50446767,-1.0,0.0,0.0,0.0,0.0,0.0
90050,1.87,1.97,True,0.5425165,0.52104133,0.53177893,0.8700000000000001,0.0,0.0,0.0,0.0,0.0
90051,1.44,2.93,True,0.60371304,0.58321464,0.59346384,0.0,0.0,0.0,0.0,-1.0,0.43999999999999995
90052,1.55,2.55,True,0.57606995,0.58408934,0.5800797,0.55,0.0,0.0,0.0,0.0,0.0
90053,2.0,1.87,False,0.49168956,0.50692016,0.49930486,-1.0,0.0,0.0,0.0,0.0,0.0
90054,1.71,2.2,True,0.53682715,0.50872695,0.5227771,0.71,0.0,0.0,0.0,0.0,0.0
90055,2.06,1.81,False,0.5143377,0.48478645,0.49956208,-1.0,0.0,0.0,0.0,0.0,0.0
90056,1.6,2.43,True,0.56799126,0.55477524,0.56138325,0.6000000000000001,0.0,0.0,0.0,0.0,0.0
90057,2.14,1.75,False,0.4770357,0.46592772,0.4714817,-1.0,0.0,0.0,0.0,0.0,0.0
90058,1.98,1.88,True,0.49848747,0.5083066,0.50339705,0.98,0.0,0.0,0.0,0.0,0.0
90059,1.74,2.16,True,0.49168956,0.50692016,0.49930486,0.74,0.0,0.0,0.0,0.0,0.0
90060,1.58,2.5,True,0.53629434,0.5575405,0.54691744,0.5800000000000001,0.0,0.0,0.0,0.0,0.0
90061,1.88,1.97,False,0.5425165,0.52104133,0.53177893,-1.0,0.0,0.0,0.0,0.0,0.0
90062,2.12,1.76,True,0.5143377,0.48478645,0.49956208,1.12,0.0,0.0,0.0,0.0,0.0
90063,1.95,1.9,True,0.4921497,0.5167857,0.5044677,0.95,0.0,0.0,0.0,0.0,0.0
90064,1.52,2.65,True,0.57606995,0.58408934,0.5800797,0.52,0.0,0.0,0.0,0.0,0.0
90065,1.75,2.15,False,0.56799126,0.55477524,0.56138325,-1.0,0.0,0.0,0.0,0.0,0.0
90066,3.29,1.36,False,0.4770357,0.46592772,0.4714817,-1.0,0.0,0.0,0.0,0.0,0.0
90067,1.39,3.14,True,0.60371304,0.58321464,0.59346384,0.0,0.0,0.0,0.0,-1.0,0.3899999999999999
90068,2.51,1.56,True,0.49848747,0.5083066,0.50339705,1.5099999999999998,0.0,0.0,0.0,0.0,0.0
90069,1.84,2.02,False,0.49402708,0.519152,0.50658953,-1.0,0.0,0.0,0.0,0.0,0.0
90070,1.78,2.1,True,0.53697914,0.5414833,0.5392312,0.78,0.0,0.0,0.0,0.0,0.0
90071,2.79,1.47,True,0.5143377,0.48478645,0.49956208,1.79,0.0,0.0,0.0,0.0,0.0
90072,1.6,2.44,True,0.56799126,0.55477524,0.56138325,0.6000000000000001,0.0,0.0,0.0,0.0,0.0
90073,1.73,2.17,True,0.53697914,0.5414833,0.5392312,0.73,0.0,0.0,0.0,0.0,0.0
90074,1.57,2.51,True,0.60371304,0.58321464,0.59346384,0.5700000000000001,0.0,0.0,0.0,-1.0,0.5700000000000001
90075,2.16,1.74,True,0.49848747,0.5083066,0.50339705,1.1600000000000001,0.0,0.0,0.0,0.0,0.0
90076,1.72,2.18,True,0.49402708,0.519152,0.50658953,0.72,0.0,0.0,0.0,0.0,0.0
90077,1.84,2.02,False,0.53682715,0.50872695,0.5227771,-1.0,0.0,0.0,0.0,0.0,0.0
90078,1.38,3.2,True,0.53629434,0.5575405,0.54691744,0.0,0.0,0.0,0.0,0.0,0.0
90079,2.32,1.65,True,0.49168956,0.50692016,0.49930486,1.3199999999999998,0.0,0.0,0.0,0.0,0.0
90080,2.12,1.77,False,0.49214965,0.5167857,0.50446767,-1.0,0.0,0.0,0.0,0.0,0.0
90081,1.44,2.92,False,0.57606995,0.58408934,0.5800797,0.0,0.0,0.0,0.0,0.0,0.0
90082,1.65,2.33,True,0.5671019,0.5887566,0.57792926,0.6499999999999999,0.0,0.0,0.0,0.0,0.0
90083,1.41,3.08,True,0.56633526,0.5811324,0.5737338,0.0,0.0,0.0,0.0,0.0,0.0
90084,1.62,2.39,False,0.5222403,0.59600216,0.55912125,-1.0,0.0,1.3900000000000001,-1.0,0.0,0.0
90085,1.95,1.89,False,0.5272237,0.5393158,0.53326976,-1.0,0.0,0.0,0.0,0.0,0.0
90086,1.73,2.18,False,0.5031549,0.5436402,0.52339756,-1.0,0.0,0.0,0.0,0.0,0.0
90087,1.37,3.24,False,0.60084534,0.5784478,0.5896466,0.0,0.0,0.0,0.0,0.0,0.0
90088,1.95,1.9,True,0.48376226,0.53928196,0.5115221,0.95,0.0,0.0,0.0,0.0,0.0
